时间s,最坏视线距离m,是否被遮
22.120,3806.7999,0
22.121,3807.0996,0
22.122,3807.3993,0
22.123,3807.6990,0
22.124,3807.9988,0
22.125,3808.2985,0
22.126,3808.5982,0
22.127,3808.8979,0
22.128,3809.1976,0
22.129,3809.4973,0
22.130,3809.7971,0
22.131,3810.0968,0
22.132,3810.3965,0
22.133,3810.6962,0
22.134,3810.9959,0
22.135,3811.2956,0
22.136,3811.5954,0
22.137,3811.8951,0
22.138,3812.1948,0
22.139,3812.4945,0
22.140,3812.7942,0
22.141,3813.0939,0
22.142,3813.3936,0
22.143,3813.6934,0
22.144,3813.9931,0
22.145,3814.2928,0
22.146,3814.5925,0
22.147,3814.8922,0
22.148,3815.1919,0
22.149,3815.4917,0
22.150,3815.7914,0
22.151,3816.0911,0
22.152,3816.3908,0
22.153,3816.6905,0
22.154,3816.9902,0
22.155,3817.2900,0
22.156,3817.5897,0
22.157,3817.8894,0
22.158,3818.1891,0
22.159,3818.4888,0
22.160,3818.7885,0
22.161,3819.0883,0
22.162,3819.3880,0
22.163,3819.6877,0
22.164,3819.9874,0
22.165,3820.2871,0
22.166,3820.5868,0
22.167,3820.8866,0
22.168,3821.1863,0
22.169,3821.4860,0
22.170,3821.7857,0
22.171,3822.0854,0
22.172,3822.3851,0
22.173,3822.6848,0
22.174,3822.9846,0
22.175,3823.2843,0
22.176,3823.5840,0
22.177,3823.8837,0
22.178,3824.1834,0
22.179,3824.4831,0
22.180,3824.7829,0
22.181,3825.0826,0
22.182,3825.3823,0
22.183,3825.6820,0
22.184,3825.9817,0
22.185,3826.2814,0
22.186,3826.5812,0
22.187,3826.8809,0
22.188,3827.1806,0
22.189,3827.4803,0
22.190,3827.7800,0
22.191,3828.0797,0
22.192,3828.3795,0
22.193,3828.6792,0
22.194,3828.9789,0
22.195,3829.2786,0
22.196,3829.5783,0
22.197,3829.8780,0
22.198,3830.1778,0
22.199,3830.4775,0
22.200,3830.7772,0
22.201,3831.0769,0
22.202,3831.3766,0
22.203,3831.6763,0
22.204,3831.9760,0
22.205,3832.2758,0
22.206,3832.5755,0
22.207,3832.8752,0
22.208,3833.1749,0
22.209,3833.4746,0
22.210,3833.7743,0
22.211,3834.0741,0
22.212,3834.3738,0
22.213,3834.6735,0
22.214,3834.9732,0
22.215,3835.2729,0
22.216,3835.5726,0
22.217,3835.8724,0
22.218,3836.1721,0
22.219,3836.4718,0
22.220,3836.7715,0
22.221,3837.0712,0
22.222,3837.3709,0
22.223,3837.6707,0
22.224,3837.9704,0
22.225,3838.2701,0
22.226,3838.5698,0
22.227,3838.8695,0
22.228,3839.1692,0
22.229,3839.4690,0
22.230,3839.7687,0
22.231,3840.0684,0
22.232,3840.3681,0
22.233,3840.6678,0
22.234,3840.9675,0
22.235,3841.2672,0
22.236,3841.5670,0
22.237,3841.8667,0
22.238,3842.1664,0
22.239,3842.4661,0
22.240,3842.7658,0
22.241,3843.0655,0
22.242,3843.3653,0
22.243,3843.6650,0
22.244,3843.9647,0
22.245,3844.2644,0
22.246,3844.5641,0
22.247,3844.8638,0
22.248,3845.1636,0
22.249,3845.4633,0
22.250,3845.7630,0
22.251,3846.0627,0
22.252,3846.3624,0
22.253,3846.6621,0
22.254,3846.9619,0
22.255,3847.2616,0
22.256,3847.5613,0
22.257,3847.8610,0
22.258,3848.1607,0
22.259,3848.4604,0
22.260,3848.7602,0
22.261,3849.0599,0
22.262,3849.3596,0
22.263,3849.6593,0
22.264,3849.9590,0
22.265,3850.2587,0
22.266,3850.5584,0
22.267,3850.8582,0
22.268,3851.1579,0
22.269,3851.4576,0
22.270,3851.7573,0
22.271,3852.0570,0
22.272,3852.3567,0
22.273,3852.6565,0
22.274,3852.9562,0
22.275,3853.2559,0
22.276,3853.5556,0
22.277,3853.8553,0
22.278,3854.1550,0
22.279,3854.4548,0
22.280,3854.7545,0
22.281,3855.0542,0
22.282,3855.3539,0
22.283,3855.6536,0
22.284,3855.9533,0
22.285,3856.2531,0
22.286,3856.5528,0
22.287,3856.8525,0
22.288,3857.1522,0
22.289,3857.4519,0
22.290,3857.7516,0
22.291,3858.0514,0
22.292,3858.3511,0
22.293,3858.6508,0
22.294,3858.9505,0
22.295,3859.2502,0
22.296,3859.5499,0
22.297,3859.8496,0
22.298,3860.1494,0
22.299,3860.4491,0
22.300,3860.7488,0
22.301,3861.0485,0
22.302,3861.3482,0
22.303,3861.6479,0
22.304,3861.9477,0
22.305,3862.2474,0
22.306,3862.5471,0
22.307,3862.8468,0
22.308,3863.1465,0
22.309,3863.4462,0
22.310,3863.7460,0
22.311,3864.0457,0
22.312,3864.3454,0
22.313,3864.6451,0
22.314,3864.9448,0
22.315,3865.2445,0
22.316,3865.5443,0
22.317,3865.8440,0
22.318,3866.1437,0
22.319,3866.4434,0
22.320,3866.7431,0
22.321,3867.0428,0
22.322,3867.3426,0
22.323,3867.6423,0
22.324,3867.9420,0
22.325,3868.2417,0
22.326,3868.5414,0
22.327,3868.8411,0
22.328,3869.1408,0
22.329,3869.4406,0
22.330,3869.7403,0
22.331,3870.0400,0
22.332,3870.3397,0
22.333,3870.6394,0
22.334,3870.9391,0
22.335,3871.2389,0
22.336,3871.5386,0
22.337,3871.8383,0
22.338,3872.1380,0
22.339,3872.4377,0
22.340,3872.7374,0
22.341,3873.0372,0
22.342,3873.3369,0
22.343,3873.6366,0
22.344,3873.9363,0
22.345,3874.2360,0
22.346,3874.5357,0
22.347,3874.8355,0
22.348,3875.1352,0
22.349,3875.4349,0
22.350,3875.7346,0
22.351,3876.0343,0
22.352,3876.3340,0
22.353,3876.6338,0
22.354,3876.9335,0
22.355,3877.2332,0
22.356,3877.5329,0
22.357,3877.8326,0
22.358,3878.1323,0
22.359,3878.4320,0
22.360,3878.7318,0
22.361,3879.0315,0
22.362,3879.3312,0
22.363,3879.6309,0
22.364,3879.9306,0
22.365,3880.2303,0
22.366,3880.5301,0
22.367,3880.8298,0
22.368,3881.1295,0
22.369,3881.4292,0
22.370,3881.7289,0
22.371,3882.0286,0
22.372,3882.3284,0
22.373,3882.6281,0
22.374,3882.9278,0
22.375,3883.2275,0
22.376,3883.5272,0
22.377,3883.8269,0
22.378,3884.1267,0
22.379,3884.4264,0
22.380,3884.7261,0
22.381,3885.0258,0
22.382,3885.3255,0
22.383,3885.6252,0
22.384,3885.9250,0
22.385,3886.2247,0
22.386,3886.5244,0
22.387,3886.8241,0
22.388,3887.1238,0
22.389,3887.4235,0
22.390,3887.7232,0
22.391,3888.0230,0
22.392,3888.3227,0
22.393,3888.6224,0
22.394,3888.9221,0
22.395,3889.2218,0
22.396,3889.5215,0
22.397,3889.8213,0
22.398,3890.1210,0
22.399,3890.4207,0
22.400,3890.7204,0
22.401,3891.0201,0
22.402,3891.3198,0
22.403,3891.6196,0
22.404,3891.9193,0
22.405,3892.2190,0
22.406,3892.5187,0
22.407,3892.8184,0
22.408,3893.1181,0
22.409,3893.4179,0
22.410,3893.7176,0
22.411,3894.0173,0
22.412,3894.3170,0
22.413,3894.6167,0
22.414,3894.9164,0
22.415,3895.2162,0
22.416,3895.5159,0
22.417,3895.8156,0
22.418,3896.1153,0
22.419,3896.4150,0
22.420,3896.7147,0
22.421,3897.0144,0
22.422,3897.3142,0
22.423,3897.6139,0
22.424,3897.9136,0
22.425,3898.2133,0
22.426,3898.5130,0
22.427,3898.8127,0
22.428,3899.1125,0
22.429,3899.4122,0
22.430,3899.7119,0
22.431,3900.0116,0
22.432,3900.3113,0
22.433,3900.6110,0
22.434,3900.9108,0
22.435,3901.2105,0
22.436,3901.5102,0
22.437,3901.8099,0
22.438,3902.1096,0
22.439,3902.4093,0
22.440,3902.7091,0
22.441,3903.0088,0
22.442,3903.3085,0
22.443,3903.6082,0
22.444,3903.9079,0
22.445,3904.2076,0
22.446,3904.5074,0
22.447,3904.8071,0
22.448,3905.1068,0
22.449,3905.4065,0
22.450,3905.7062,0
22.451,3906.0059,0
22.452,3906.3057,0
22.453,3906.6054,0
22.454,3906.9051,0
22.455,3907.2048,0
22.456,3907.5045,0
22.457,3907.8042,0
22.458,3908.1039,0
22.459,3908.4037,0
22.460,3908.7034,0
22.461,3909.0031,0
22.462,3909.3028,0
22.463,3909.6025,0
22.464,3909.9022,0
22.465,3910.2020,0
22.466,3910.5017,0
22.467,3910.8014,0
22.468,3911.1011,0
22.469,3911.4008,0
22.470,3911.7005,0
22.471,3912.0003,0
22.472,3912.3000,0
22.473,3912.5997,0
22.474,3912.8994,0
22.475,3913.1991,0
22.476,3913.4988,0
22.477,3913.7986,0
22.478,3914.0983,0
22.479,3914.3980,0
22.480,3914.6977,0
22.481,3914.9974,0
22.482,3915.2971,0
22.483,3915.5969,0
22.484,3915.8966,0
22.485,3916.1963,0
22.486,3916.4960,0
22.487,3916.7957,0
22.488,3917.0954,0
22.489,3917.3951,0
22.490,3917.6949,0
22.491,3917.9946,0
22.492,3918.2943,0
22.493,3918.5940,0
22.494,3918.8937,0
22.495,3919.1934,0
22.496,3919.4932,0
22.497,3919.7929,0
22.498,3920.0926,0
22.499,3920.3923,0
22.500,3920.6920,0
22.501,3920.9917,0
22.502,3921.2915,0
22.503,3921.5912,0
22.504,3921.8909,0
22.505,3922.1906,0
22.506,3922.4903,0
22.507,3922.7900,0
22.508,3923.0898,0
22.509,3923.3895,0
22.510,3923.6892,0
22.511,3923.9889,0
22.512,3924.2886,0
22.513,3924.5883,0
22.514,3924.8881,0
22.515,3925.1878,0
22.516,3925.4875,0
22.517,3925.7872,0
22.518,3926.0869,0
22.519,3926.3866,0
22.520,3926.6863,0
22.521,3926.9861,0
22.522,3927.2858,0
22.523,3927.5855,0
22.524,3927.8852,0
22.525,3928.1849,0
22.526,3928.4846,0
22.527,3928.7844,0
22.528,3929.0841,0
22.529,3929.3838,0
22.530,3929.6835,0
22.531,3929.9832,0
22.532,3930.2829,0
22.533,3930.5827,0
22.534,3930.8824,0
22.535,3931.1821,0
22.536,3931.4818,0
22.537,3931.7815,0
22.538,3932.0812,0
22.539,3932.3810,0
22.540,3932.6807,0
22.541,3932.9804,0
22.542,3933.2801,0
22.543,3933.5798,0
22.544,3933.8795,0
22.545,3934.1793,0
22.546,3934.4790,0
22.547,3934.7787,0
22.548,3935.0784,0
22.549,3935.3781,0
22.550,3935.6778,0
22.551,3935.9775,0
22.552,3936.2773,0
22.553,3936.5770,0
22.554,3936.8767,0
22.555,3937.1764,0
22.556,3937.4761,0
22.557,3937.7758,0
22.558,3938.0756,0
22.559,3938.3753,0
22.560,3938.6750,0
22.561,3938.9747,0
22.562,3939.2744,0
22.563,3939.5741,0
22.564,3939.8739,0
22.565,3940.1736,0
22.566,3940.4733,0
22.567,3940.7730,0
22.568,3941.0727,0
22.569,3941.3724,0
22.570,3941.6722,0
22.571,3941.9719,0
22.572,3942.2716,0
22.573,3942.5713,0
22.574,3942.8710,0
22.575,3943.1707,0
22.576,3943.4705,0
22.577,3943.7702,0
22.578,3944.0699,0
22.579,3944.3696,0
22.580,3944.6693,0
22.581,3944.9690,0
22.582,3945.2687,0
22.583,3945.5685,0
22.584,3945.8682,0
22.585,3946.1679,0
22.586,3946.4676,0
22.587,3946.7673,0
22.588,3947.0670,0
22.589,3947.3668,0
22.590,3947.6665,0
22.591,3947.9662,0
22.592,3948.2659,0
22.593,3948.5656,0
22.594,3948.8653,0
22.595,3949.1651,0
22.596,3949.4648,0
22.597,3949.7645,0
22.598,3950.0642,0
22.599,3950.3639,0
22.600,3950.6636,0
22.601,3950.9634,0
22.602,3951.2631,0
22.603,3951.5628,0
22.604,3951.8625,0
22.605,3952.1622,0
22.606,3952.4619,0
22.607,3952.7617,0
22.608,3953.0614,0
22.609,3953.3611,0
22.610,3953.6608,0
22.611,3953.9605,0
22.612,3954.2602,0
22.613,3954.5599,0
22.614,3954.8597,0
22.615,3955.1594,0
22.616,3955.4591,0
22.617,3955.7588,0
22.618,3956.0585,0
22.619,3956.3582,0
22.620,3956.6580,0
22.621,3956.9577,0
22.622,3957.2574,0
22.623,3957.5571,0
22.624,3957.8568,0
22.625,3958.1565,0
22.626,3958.4563,0
22.627,3958.7560,0
22.628,3959.0557,0
22.629,3959.3554,0
22.630,3959.6551,0
22.631,3959.9548,0
22.632,3960.2546,0
22.633,3960.5543,0
22.634,3960.8540,0
22.635,3961.1537,0
22.636,3961.4534,0
22.637,3961.7531,0
22.638,3962.0529,0
22.639,3962.3526,0
22.640,3962.6523,0
22.641,3962.9520,0
22.642,3963.2517,0
22.643,3963.5514,0
22.644,3963.8511,0
22.645,3964.1509,0
22.646,3964.4506,0
22.647,3964.7503,0
22.648,3965.0500,0
22.649,3965.3497,0
22.650,3965.6494,0
22.651,3965.9492,0
22.652,3966.2489,0
22.653,3966.5486,0
22.654,3966.8483,0
22.655,3967.1480,0
22.656,3967.4477,0
22.657,3967.7475,0
22.658,3968.0472,0
22.659,3968.3469,0
22.660,3968.6466,0
22.661,3968.9463,0
22.662,3969.2460,0
22.663,3969.5458,0
22.664,3969.8455,0
22.665,3970.1452,0
22.666,3970.4449,0
22.667,3970.7446,0
22.668,3971.0443,0
22.669,3971.3441,0
22.670,3971.6438,0
22.671,3971.9435,0
22.672,3972.2432,0
22.673,3972.5429,0
22.674,3972.8426,0
22.675,3973.1423,0
22.676,3973.4421,0
22.677,3973.7418,0
22.678,3974.0415,0
22.679,3974.3412,0
22.680,3974.6409,0
22.681,3974.9406,0
22.682,3975.2404,0
22.683,3975.5401,0
22.684,3975.8398,0
22.685,3976.1395,0
22.686,3976.4392,0
22.687,3976.7389,0
22.688,3977.0387,0
22.689,3977.3384,0
22.690,3977.6381,0
22.691,3977.9378,0
22.692,3978.2375,0
22.693,3978.5372,0
22.694,3978.8370,0
22.695,3979.1367,0
22.696,3979.4364,0
22.697,3979.7361,0
22.698,3980.0358,0
22.699,3980.3355,0
22.700,3980.6353,0
22.701,3980.9350,0
22.702,3981.2347,0
22.703,3981.5344,0
22.704,3981.8341,0
22.705,3982.1338,0
22.706,3982.4335,0
22.707,3982.7333,0
22.708,3983.0330,0
22.709,3983.3327,0
22.710,3983.6324,0
22.711,3983.9321,0
22.712,3984.2318,0
22.713,3984.5316,0
22.714,3984.8313,0
22.715,3985.1310,0
22.716,3985.4307,0
22.717,3985.7304,0
22.718,3986.0301,0
22.719,3986.3299,0
22.720,3986.6296,0
22.721,3986.9293,0
22.722,3987.2290,0
22.723,3987.5287,0
22.724,3987.8284,0
22.725,3988.1282,0
22.726,3988.4279,0
22.727,3988.7276,0
22.728,3989.0273,0
22.729,3989.3270,0
22.730,3989.6267,0
22.731,3989.9265,0
22.732,3990.2262,0
22.733,3990.5259,0
22.734,3990.8256,0
22.735,3991.1253,0
22.736,3991.4250,0
22.737,3991.7248,0
22.738,3992.0245,0
22.739,3992.3242,0
22.740,3992.6239,0
22.741,3992.9236,0
22.742,3993.2233,0
22.743,3993.5230,0
22.744,3993.8228,0
22.745,3994.1225,0
22.746,3994.4222,0
22.747,3994.7219,0
22.748,3995.0216,0
22.749,3995.3213,0
22.750,3995.6211,0
22.751,3995.9208,0
22.752,3996.2205,0
22.753,3996.5202,0
22.754,3996.8199,0
22.755,3997.1196,0
22.756,3997.4194,0
22.757,3997.7191,0
22.758,3998.0188,0
22.759,3998.3185,0
22.760,3998.6182,0
22.761,3998.9179,0
22.762,3999.2177,0
22.763,3999.5174,0
22.764,3999.8171,0
22.765,4000.1168,0
22.766,4000.4165,0
22.767,4000.7162,0
22.768,4001.0160,0
22.769,4001.3157,0
22.770,4001.6154,0
22.771,4001.9151,0
22.772,4002.2148,0
22.773,4002.5145,0
22.774,4002.8142,0
22.775,4003.1140,0
22.776,4003.4137,0
22.777,4003.7134,0
22.778,4004.0131,0
22.779,4004.3128,0
22.780,4004.6125,0
22.781,4004.9123,0
22.782,4005.2120,0
22.783,4005.5117,0
22.784,4005.8114,0
22.785,4006.1111,0
22.786,4006.4108,0
22.787,4006.7106,0
22.788,4007.0103,0
22.789,4007.3100,0
22.790,4007.6097,0
22.791,4007.9094,0
22.792,4008.2091,0
22.793,4008.5089,0
22.794,4008.8086,0
22.795,4009.1083,0
22.796,4009.4080,0
22.797,4009.7077,0
22.798,4010.0074,0
22.799,4010.3072,0
22.800,4010.6069,0
22.801,4010.9066,0
22.802,4011.2063,0
22.803,4011.5060,0
22.804,4011.8057,0
22.805,4012.1054,0
22.806,4012.4052,0
22.807,4012.7049,0
22.808,4013.0046,0
22.809,4013.3043,0
22.810,4013.6040,0
22.811,4013.9037,0
22.812,4014.2035,0
22.813,4014.5032,0
22.814,4014.8029,0
22.815,4015.1026,0
22.816,4015.4023,0
22.817,4015.7020,0
22.818,4016.0018,0
22.819,4016.3015,0
22.820,4016.6012,0
22.821,4016.9009,0
22.822,4017.2006,0
22.823,4017.5003,0
22.824,4017.8001,0
22.825,4018.0998,0
22.826,4018.3995,0
22.827,4018.6992,0
22.828,4018.9989,0
22.829,4019.2986,0
22.830,4019.5984,0
22.831,4019.8981,0
22.832,4020.1978,0
22.833,4020.4975,0
22.834,4020.7972,0
22.835,4021.0969,0
22.836,4021.3966,0
22.837,4021.6964,0
22.838,4021.9961,0
22.839,4022.2958,0
22.840,4022.5955,0
22.841,4022.8952,0
22.842,4023.1949,0
22.843,4023.4947,0
22.844,4023.7944,0
22.845,4024.0941,0
22.846,4024.3938,0
22.847,4024.6935,0
22.848,4024.9932,0
22.849,4025.2930,0
22.850,4025.5927,0
22.851,4025.8924,0
22.852,4026.1921,0
22.853,4026.4918,0
22.854,4026.7915,0
22.855,4027.0913,0
22.856,4027.3910,0
22.857,4027.6907,0
22.858,4027.9904,0
22.859,4028.2901,0
22.860,4028.5898,0
22.861,4028.8896,0
22.862,4029.1893,0
22.863,4029.4890,0
22.864,4029.7887,0
22.865,4030.0884,0
22.866,4030.3881,0
22.867,4030.6878,0
22.868,4030.9876,0
22.869,4031.2873,0
22.870,4031.5870,0
22.871,4031.8867,0
22.872,4032.1864,0
22.873,4032.4861,0
22.874,4032.7859,0
22.875,4033.0856,0
22.876,4033.3853,0
22.877,4033.6850,0
22.878,4033.9847,0
22.879,4034.2844,0
22.880,4034.5842,0
22.881,4034.8839,0
22.882,4035.1836,0
22.883,4035.4833,0
22.884,4035.7830,0
22.885,4036.0827,0
22.886,4036.3825,0
22.887,4036.6822,0
22.888,4036.9819,0
22.889,4037.2816,0
22.890,4037.5813,0
22.891,4037.8810,0
22.892,4038.1808,0
22.893,4038.4805,0
22.894,4038.7802,0
22.895,4039.0799,0
22.896,4039.3796,0
22.897,4039.6793,0
22.898,4039.9791,0
22.899,4040.2788,0
22.900,4040.5785,0
22.901,4040.8782,0
22.902,4041.1779,0
22.903,4041.4776,0
22.904,4041.7773,0
22.905,4042.0771,0
22.906,4042.3768,0
22.907,4042.6765,0
22.908,4042.9762,0
22.909,4043.2759,0
22.910,4043.5756,0
22.911,4043.8754,0
22.912,4044.1751,0
22.913,4044.4748,0
22.914,4044.7745,0
22.915,4045.0742,0
22.916,4045.3739,0
22.917,4045.6737,0
22.918,4045.9734,0
22.919,4046.2731,0
22.920,4046.5728,0
22.921,4046.8725,0
22.922,4047.1722,0
22.923,4047.4720,0
22.924,4047.7717,0
22.925,4048.0714,0
22.926,4048.3711,0
22.927,4048.6708,0
22.928,4048.9705,0
22.929,4049.2703,0
22.930,4049.5700,0
22.931,4049.8697,0
22.932,4050.1694,0
22.933,4050.4691,0
22.934,4050.7688,0
22.935,4051.0685,0
22.936,4051.3683,0
22.937,4051.6680,0
22.938,4051.9677,0
22.939,4052.2674,0
22.940,4052.5671,0
22.941,4052.8668,0
22.942,4053.1666,0
22.943,4053.4663,0
22.944,4053.7660,0
22.945,4054.0657,0
22.946,4054.3654,0
22.947,4054.6651,0
22.948,4054.9649,0
22.949,4055.2646,0
22.950,4055.5643,0
22.951,4055.8640,0
22.952,4056.1637,0
22.953,4056.4634,0
22.954,4056.7632,0
22.955,4057.0629,0
22.956,4057.3626,0
22.957,4057.6623,0
22.958,4057.9620,0
22.959,4058.2617,0
22.960,4058.5615,0
22.961,4058.8612,0
22.962,4059.1609,0
22.963,4059.4606,0
22.964,4059.7603,0
22.965,4060.0600,0
22.966,4060.3597,0
22.967,4060.6595,0
22.968,4060.9592,0
22.969,4061.2589,0
22.970,4061.5586,0
22.971,4061.8583,0
22.972,4062.1580,0
22.973,4062.4578,0
22.974,4062.7575,0
22.975,4063.0572,0
22.976,4063.3569,0
22.977,4063.6566,0
22.978,4063.9563,0
22.979,4064.2561,0
22.980,4064.5558,0
22.981,4064.8555,0
22.982,4065.1552,0
22.983,4065.4549,0
22.984,4065.7546,0
22.985,4066.0544,0
22.986,4066.3541,0
22.987,4066.6538,0
22.988,4066.9535,0
22.989,4067.2532,0
22.990,4067.5529,0
22.991,4067.8527,0
22.992,4068.1524,0
22.993,4068.4521,0
22.994,4068.7518,0
22.995,4069.0515,0
22.996,4069.3512,0
22.997,4069.6509,0
22.998,4069.9507,0
22.999,4070.2504,0
23.000,4070.5501,0
23.001,4070.8498,0
23.002,4071.1495,0
23.003,4071.4492,0
23.004,4071.7490,0
23.005,4072.0487,0
23.006,4072.3484,0
23.007,4072.6481,0
23.008,4072.9478,0
23.009,4073.2475,0
23.010,4073.5473,0
23.011,4073.8470,0
23.012,4074.1467,0
23.013,4074.4464,0
23.014,4074.7461,0
23.015,4075.0458,0
23.016,4075.3456,0
23.017,4075.6453,0
23.018,4075.9450,0
23.019,4076.2447,0
23.020,4076.5444,0
23.021,4076.8441,0
23.022,4077.1439,0
23.023,4077.4436,0
23.024,4077.7433,0
23.025,4078.0430,0
23.026,4078.3427,0
23.027,4078.6424,0
23.028,4078.9421,0
23.029,4079.2419,0
23.030,4079.5416,0
23.031,4079.8413,0
23.032,4080.1410,0
23.033,4080.4407,0
23.034,4080.7404,0
23.035,4081.0402,0
23.036,4081.3399,0
23.037,4081.6396,0
23.038,4081.9393,0
23.039,4082.2390,0
23.040,4082.5387,0
23.041,4082.8385,0
23.042,4083.1382,0
23.043,4083.4379,0
23.044,4083.7376,0
23.045,4084.0373,0
23.046,4084.3370,0
23.047,4084.6368,0
23.048,4084.9365,0
23.049,4085.2362,0
23.050,4085.5359,0
23.051,4085.8356,0
23.052,4086.1353,0
23.053,4086.4351,0
23.054,4086.7348,0
23.055,4087.0345,0
23.056,4087.3342,0
23.057,4087.6339,0
23.058,4087.9336,0
23.059,4088.2334,0
23.060,4088.5331,0
23.061,4088.8328,0
23.062,4089.1325,0
23.063,4089.4322,0
23.064,4089.7319,0
23.065,4090.0316,0
23.066,4090.3314,0
23.067,4090.6311,0
23.068,4090.9308,0
23.069,4091.2305,0
23.070,4091.5302,0
23.071,4091.8299,0
23.072,4092.1297,0
23.073,4092.4294,0
23.074,4092.7291,0
23.075,4093.0288,0
23.076,4093.3285,0
23.077,4093.6282,0
23.078,4093.9280,0
23.079,4094.2277,0
23.080,4094.5274,0
23.081,4094.8271,0
23.082,4095.1268,0
23.083,4095.4265,0
23.084,4095.7263,0
23.085,4096.0260,0
23.086,4096.3257,0
23.087,4096.6254,0
23.088,4096.9251,0
23.089,4097.2248,0
23.090,4097.5246,0
23.091,4097.8243,0
23.092,4098.1240,0
23.093,4098.4237,0
23.094,4098.7234,0
23.095,4099.0231,0
23.096,4099.3228,0
23.097,4099.6226,0
23.098,4099.9223,0
23.099,4100.2220,0
23.100,4100.5217,0
23.101,4100.8214,0
23.102,4101.1211,0
23.103,4101.4209,0
23.104,4101.7206,0
23.105,4102.0203,0
23.106,4102.3200,0
23.107,4102.6197,0
23.108,4102.9194,0
23.109,4103.2192,0
23.110,4103.5189,0
23.111,4103.8186,0
23.112,4104.1183,0
23.113,4104.4180,0
23.114,4104.7177,0
23.115,4105.0175,0
23.116,4105.3172,0
23.117,4105.6169,0
23.118,4105.9166,0
23.119,4106.2163,0
23.120,4106.5160,0
23.121,4106.8158,0
23.122,4107.1155,0
23.123,4107.4152,0
23.124,4107.7149,0
23.125,4108.0146,0
23.126,4108.3143,0
23.127,4108.6140,0
23.128,4108.9138,0
23.129,4109.2135,0
23.130,4109.5132,0
23.131,4109.8129,0
23.132,4110.1126,0
23.133,4110.4123,0
23.134,4110.7121,0
23.135,4111.0118,0
23.136,4111.3115,0
23.137,4111.6112,0
23.138,4111.9109,0
23.139,4112.2106,0
23.140,4112.5104,0
23.141,4112.8101,0
23.142,4113.1098,0
23.143,4113.4095,0
23.144,4113.7092,0
23.145,4114.0089,0
23.146,4114.3087,0
23.147,4114.6084,0
23.148,4114.9081,0
23.149,4115.2078,0
23.150,4115.5075,0
23.151,4115.8072,0
23.152,4116.1070,0
23.153,4116.4067,0
23.154,4116.7064,0
23.155,4117.0061,0
23.156,4117.3058,0
23.157,4117.6055,0
23.158,4117.9053,0
23.159,4118.2050,0
23.160,4118.5047,0
23.161,4118.8044,0
23.162,4119.1041,0
23.163,4119.4038,0
23.164,4119.7035,0
23.165,4120.0033,0
23.166,4120.3030,0
23.167,4120.6027,0
23.168,4120.9024,0
23.169,4121.2021,0
23.170,4121.5018,0
23.171,4121.8016,0
23.172,4122.1013,0
23.173,4122.4010,0
23.174,4122.7007,0
23.175,4123.0004,0
23.176,4123.3001,0
23.177,4123.5999,0
23.178,4123.8996,0
23.179,4124.1993,0
23.180,4124.4990,0
23.181,4124.7987,0
23.182,4125.0984,0
23.183,4125.3982,0
23.184,4125.6979,0
23.185,4125.9976,0
23.186,4126.2973,0
23.187,4126.5970,0
23.188,4126.8967,0
23.189,4127.1965,0
23.190,4127.4962,0
23.191,4127.7959,0
23.192,4128.0956,0
23.193,4128.3953,0
23.194,4128.6950,0
23.195,4128.9947,0
23.196,4129.2945,0
23.197,4129.5942,0
23.198,4129.8939,0
23.199,4130.1936,0
23.200,4130.4933,0
23.201,4130.7930,0
23.202,4131.0928,0
23.203,4131.3925,0
23.204,4131.6922,0
23.205,4131.9919,0
23.206,4132.2916,0
23.207,4132.5913,0
23.208,4132.8911,0
23.209,4133.1908,0
23.210,4133.4905,0
23.211,4133.7902,0
23.212,4134.0899,0
23.213,4134.3896,0
23.214,4134.6894,0
23.215,4134.9891,0
23.216,4135.2888,0
23.217,4135.5885,0
23.218,4135.8882,0
23.219,4136.1879,0
23.220,4136.4877,0
23.221,4136.7874,0
23.222,4137.0871,0
23.223,4137.3868,0
23.224,4137.6865,0
23.225,4137.9862,0
23.226,4138.2859,0
23.227,4138.5857,0
23.228,4138.8854,0
23.229,4139.1851,0
23.230,4139.4848,0
23.231,4139.7845,0
23.232,4140.0842,0
23.233,4140.3840,0
23.234,4140.6837,0
23.235,4140.9834,0
23.236,4141.2831,0
23.237,4141.5828,0
23.238,4141.8825,0
23.239,4142.1823,0
23.240,4142.4820,0
23.241,4142.7817,0
23.242,4143.0814,0
23.243,4143.3811,0
23.244,4143.6808,0
23.245,4143.9806,0
23.246,4144.2803,0
23.247,4144.5800,0
23.248,4144.8797,0
23.249,4145.1794,0
23.250,4145.4791,0
23.251,4145.7789,0
23.252,4146.0786,0
23.253,4146.3783,0
23.254,4146.6780,0
23.255,4146.9777,0
23.256,4147.2774,0
23.257,4147.5772,0
23.258,4147.8769,0
23.259,4148.1766,0
23.260,4148.4763,0
23.261,4148.7760,0
23.262,4149.0757,0
23.263,4149.3754,0
23.264,4149.6752,0
23.265,4149.9749,0
23.266,4150.2746,0
23.267,4150.5743,0
23.268,4150.8740,0
23.269,4151.1737,0
23.270,4151.4735,0
23.271,4151.7732,0
23.272,4152.0729,0
23.273,4152.3726,0
23.274,4152.6723,0
23.275,4152.9720,0
23.276,4153.2718,0
23.277,4153.5715,0
23.278,4153.8712,0
23.279,4154.1709,0
23.280,4154.4706,0
23.281,4154.7703,0
23.282,4155.0701,0
23.283,4155.3698,0
23.284,4155.6695,0
